"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"1","A11679061","C","3280","2615 E Las Olas Blvd","LAUDERDALE SHORES CORR PL ","","$4,900,000","","5","5","0","¤3,773","Single","1989","2","Yes","Yes","Detached","¤7,800"
"1","F10500034","C","3600","1550 Ponce De Leon Dr","Rio Vista ","","$4,895,000","","5","5","0","4,040","Single","2025","3","Yes","No","","9,025"
"1","F10465716","C","3600","1550 Ponce De Leon Dr","Rio Vista ","","$4,895,000","","5","5","0","4,040","Single","2025","3","Yes","No","","9,025"
"1","F10515254","C","3280","2615 E Las Olas Blvd","Lauderdale Shores Corr ","","$4,880,000","","5","5","0","3,773","Single","1989","2","Yes","Yes","","7,800"
"1","F10448366","C","3280","2300 Castilla Isle","Lauderdale Shores Reamen ","","$4,872,000","","6","5","1","3,554","Single","1941","0","Yes","Yes","","9,000"
"1","A11983367","C","3160","2613 Center Ave","LAUDERDALE BEACH ","","$4,850,000","","5","6","","","Single","2026","2","Yes","No","Detached","¤7,439"
"1","A11934684","C","3160","2613 Center Ave","LAUDERDALE BEACH ","","$4,850,000","","5","6","","","Single","2025","2","Yes","No","Detached","¤7,439"
"1","B26023725","C","3160","551 Bayshore Drive Unit#705-b","Ritz Carlton Residences |  ","","$4,834,000","","3","3","1","2,860","Condo","2029","","Yes","Yes","","0"
"1","F10509263","C","3280","56 Fiesta Way","Nurmi Isles Island 3 ","","$4,800,000","","4","5","0","5,197","Single","1991","2","Yes","Yes","","10,200"
"1","A11362737","C","3160","551 Bayshore Dr. Unit#501-S","The EDITION The EDITION Residences","","$4,785,000","","3","4","","¤2,860","Condo","2026","2","","Yes","",""
"1","R11088247","C","3280","2300 Castilla Isle","Lauderdale Shores Reamen ","","$4,750,000","","6","5","1","3,718","Single","1941","0","Yes","Yes","Garden Apartment","9,000"
"1","A11682707","C","3160","701 N Fort Lauderdale Blvd Unit#501","PARAMOUNT FT LAUDERDALE C PARAMOUNT FORT LAUDERDALE","","$4,700,000","","4","4","1","¤3,214","Condo","2017","2","","Yes","",""
"1","A11739196","C","3280","2615 E Las Olas Blvd","LAUDERDALE SHORES CORR PL ","","$4,600,000","","5","5","0","¤3,773","Single","1990","2","Yes","Yes","Detached","¤7,800"
"1","F10540533","C","3160","151 N Seabreeze Boulevard Unit#1904-e","Selene Oceanfront Selene Oceanfront","","$4,595,000","","4","3","1","2,901","Condo","2025","2","","Yes","","0"
"1","F10533977","C","3480","621 SW 5 Place","RESIDENCES AT NEW RIVER RESIDENCES AT NEW RIVER","","$4,595,000","","4","5","1","3,500","Townhouse","2025","1","","Yes","",""
"1","F10504160","C","3160","525 Fort Lauderdale Beach Blvd Unit#602","Four Seasons Four Seasons","","$4,500,000","","2","2","1","2,291","Condo","2024","2","","No","",""
"1","F10518938","C","3260","2625 NE 29th Ct","CORAL RIDGE GALT ADD NO 1 ","","$4,500,000","","5","5","0","4,752","Single","2005","3","Yes","No","","11,588"
"1","F10517881","C","3280","2615 E Las Olas Blvd","Lauderdale Shores Corr ","","$4,500,000","","5","5","0","3,773","Single","1989","2","Yes","Yes","","7,800"
"1","F10450947","C","3470","1115 SW 5th Pl","Riverside Add Amd 1-13 B ","","$4,500,000","","5","5","0","4,438","Single","2010","2","Yes","Yes","","12,225"
"1","F10459180","C","3280","1625 SE 1st Street","Colee Hammock  ","","$4,499,000","","5","5","1","4,594","Single","2025","2","Yes","No","","6,250"
"1","A11858364","C","3660","1200 Cordova Rd","RIO VISTA ","","$4,499,000","","4","4","1","¤4,274","Single","2016","2","Yes","Yes","Attached","¤6,231"
"1","F10520726","C","3170","2512 Barbara Dr","HARBOR BEACH EXTENSION ","","$4,495,000","","0","0","0","5,000","Single","2027","3","Yes","No","","13,658"
"1","A11692312","C","3600","801 SE 11th Ct","RIO VISTA ISLES ","","$4,495,000","","5","5","","","Single","2024","2","Yes","No","Attached","¤8,674"
"1","F10425282","C","3600","1401 SE 9th Street","Rio Vista ","","$4,495,000","","4","4","0","2,930","Single","1949","2","No","Yes","","18,220"
"1","F10509203","C","3280","455 Bontona Avenue","Venice ","","$4,490,000","","5","8","1","7,577","Single","2026","4","Yes","Yes","","12,650"
"1","F10395008","C","3600","1550 Ponce De Leon Dr","Rio Vista ","","$4,479,000","","5","5","0","4,040","Single","2024","3","Yes","No","","9,025"
"1","F10434652","C","3280","2620 AURELIA PL","IDLEWYLD ","","$4,475,000","","5","5","0","4,798","Single","2024","2","Yes","No","","8,243"
"1","F10433968","C","3800","521 E LAS OLAS BLVD Unit#1603/1604","ANDARE ANDARE","","$4,460,900","","5","5","1","4,328","Condo","2026","3","","No","",""
"1","A11553109","C","3470","1401 SW 5th Ct","RIVERSIDE ADD AMEN PLAT ","","$4,458,000","","5","4","","4,809","Single","2023","3","Yes","Yes","Detached","¤33,938"
"1","F10468615","C","3600","1544 Ponce De Leon Dr","Rio Vista ","","$4,450,000","","5","5","1","3,710","Single","2025","3","Yes","No","","7,125"
"1","F10427199","C","3160","2200 N Ocean Boulevard Unit#S706","AUBERGE BEACH AUBERGE BEACH","","$4,415,000","","3","2","1","2,792","Condo","2019","2","","Yes","",""
"1","B26009741","C","3260","2875 NE 25th Court","CORAL RIDGE GALT ADD ","","$4,399,000","","5","5","1","3,910","Single","1966","2","Yes","Yes","","10,000"
"1","F10491582","C","3260","2875 NE 25 Court","CORAL RIDGE GALT ","","$4,399,000","","5","5","1","3,910","Single","1966","2","Yes","Yes","","10,000"
"1","F10478816","C","3280","417 Coconut Isle Dr","VENICE8-12 ","","$4,399,000","","4","4","1","4,367","Single","2020","2","Yes","Yes","","6,250"
"1","F10543874","C","3280","1702 E Broward Boulevard","Colee Hammock ","","$4,395,000","","5","5","1","4,001","Single","2025","2","Yes","No","","6,633"
"1","F10488366","C","3280","1702 E Broward Blvd","Colee Hammock ","","$4,395,000","","5","5","1","4,001","Single","2025","2","Yes","No","","6,633"
"1","F10430273","C","3280","2611 Clematis Place","Idlewyld 1-19 B ","","$4,395,000","","5","5","1","4,594","Single","2026","2","Yes","No","","7,500"
"1","F10472097","C","3800","100 E Las Olas Blvd Unit#4301","One Hundred Las Olas One Hundred Las Olas","","$4,395,000","","4","4","1","3,626","Condo","2020","2","","No","",""
"1","F10554592","C","3160","153 N Seabreeze Boulevard Unit#1002","SELENE OCEANFRONT RESIDEN SELENE OCEANFRONT RESIDEN","","$4,350,000","","4","3","1","3,240","Condo","2025","2","No","Yes","","0"
"1","F10518900","C","3260","2500 Middle River Drive","CORAL RIDGE ","","$4,350,000","","5","5","1","4,717","Single","2024","3","Yes","No","","11,825"
"1","R11006237","C","3280","405 Bontona Avenue","VENICE RESUB ","","$4,350,000","","4","2","1","3,342","Single","1984","2","Yes","Yes","","9,487"
"1","F10414415","C","3280","411 N New River Dr E Unit#PH 39A","Las Olas Grand Las Olas Grand","","$4,350,000","","4","3","1","3,700","Condo","2005","3","","Yes","",""
"1","A11711116","C","3160","2200 N Ocean Blvd Unit#S303","2200 FORT LAUDERDALE BEAC AUBERGE","","$4,295,000","","3","3","1","¤2,623","Condo","2018","2","","Yes","",""
"1","F10496883","C","3280","349 Idlewyld Dr","Idlewyld 1-19 B ","","$4,250,000","","3","3","1","3,077","Single","1994","2","Yes","Yes","","7,149"
"1","F10395033","C","3600","1544 Ponce De Leon Dr","Rio Vista ","","$4,250,000","","5","5","1","3,710","Single","2024","3","Yes","No","","7,125"
"1","A11859736","C","3260","2877 NE 29th St","CORAL RIDGE GALT ADD NO 1 ","","$4,200,000","","4","3","1","¤3,079","Single","1964","2","Yes","Yes","Detached","¤9,835"
"1","F10532861","C","3280","2626 Barcelona Dr","Lauderdale Isles ","","$4,200,000","","5","5","0","4,302","Single","1990","2","Yes","Yes","","9,750"
"1","F10485542","C","3280","2626 Barcelona Dr","Lauderdale Isles ","","$4,200,000","","5","5","0","4,302","Single","1990","2","Yes","Yes","","9,750"
"1","F10411716","C","3160","153 N Seabreeze Blvd Unit#S-602","SELENE OCEANFRONT RESIDEN SELENE OCEANFRONT RESIDEN","","$4,199,000","","3","3","1","3,240","Condo","2025","2","","Yes","",""
"1","F10493337","C","3270","508 NE 9th Ave","Holmberg & Mc Kees Sub 1- ","","$4,199,000","","4","4","1","3,986","Single","2025","2","Yes","No","","8,100"
"1","F10462580","C","3160","2200 N Ocean Blvd Unit#S906","AUBERGE BEACH RESIDENCES AUBERGE BEACH RESIDENCES","","$4,195,000","","3","3","1","2,792","Condo","2018","2","","Yes","",""
"1","A11942194","C","3280","335 Coral Way","CORAL ISLES ","","$4,195,000","","3","3","0","¤2,683","Single","1956","0","No","Yes","Detached","¤10,500"
"1","F10532975","C","3800","100 E Las Olas Boulevard Unit#4301","One Hundred Las Olas One Hundred Las Olas","","$4,180,000","","4","4","1","3,896","Condo","2020","2","","No","",""
"1","F10530661","C","3800","100 E Las Olas Blvd Unit#4301","One Hundred Las Olas One Hundred Las Olas","","$4,180,000","","4","4","1","3,896","Condo","2020","2","","No","",""
"1","A11661792","C","3800","100 E Las Olas Blvd Unit#4001","100 LAS OLAS CONDO 100 Las Olas","","$4,180,000","","4","4","1","¤3,626","Condo","2020","2","","No","",""
"1","B26025107","C","3160","551 Bayshore Drive Unit#706-7b","Ritz Carlton Residences |  ","","$4,127,760","","2","2","1","2,600","Condo","2029","1","Yes","Yes","","0"
"1","A11633873","C","3160","525 N Fort Lauderdale Beach Blvd Unit#1505","Four Seasons Four Seasons","","$4,100,000","","2","2","1","¤1,597","Condo","2022","1","","Yes","",""
"1","F10511929","C","3800","100 E Las Olas Blvd Unit#4001","100 Las Olas 100 Las Olas","","$4,100,000","","4","4","1","3,626","Condo","2020","2","","No","",""
"1","A11913290","C","3270","528 NE 13th Ave","VICTORIA PARK ","","$4,000,000","","6","7","","¤4,707","Single","2025","2","Yes","No","Detached","¤7,800"
"1","A11696048","C","3350","2033 NE 22nd St","Wilton Manors ","","$4,000,000","","5","5","1","4,718","Single","2025","2","Yes","Yes","Attached","¤8,777"
"1","F10436164","C","3260","2108 NE 22nd Ter","BAL HARBOUR ","","$3,999,000","","4","5","0","3,100","Single","2024","2","Yes","Yes","","8,800"
"1","F10446722","C","3160","321 N Birch Road Unit#1002","321 at Water's Edge 321 at Water's Edge","","$3,995,000","","3","2","1","2,805","Condo","2020","2","","Yes","",""
"1","A11516886","C","3160","3304 Ne 14 Ct","LAS OLAS BY THE SEA EXT ","","$3,995,000","","4","4","","","Single","2024","2","Yes","No","Attached","¤6,212"
"1","F10554301","C","3280","416 Isle Of Capri Drive","Venice Resub In Blks 3 & ","","$3,995,000","","3","3","0","2,781","Single","1957","2","Yes","Yes","","9,900"
"1","F10512195","C","3480","1205 Avocado Isle","South New River Isles Sec ","","$3,995,000","","5","5","0","4,311","Single","1955","2","Yes","Yes","","7,950"
"1","A11905281","C","3170","11 Sylvan Ln","HARBOR BEACH ","","$3,990,000","","5","5","0","¤3,056","Single","2005","0","Yes","No","Detached","¤20,963"
"1","R10994435","C","3280","141 Isle Of Venice Drive Unit#Penthouse North","Casa Murano Las Olas ","","$3,990,000","","3","4","1","3,131","Condo","2024","2","No","Yes","",""
"1","F10445752","C","3280","2615 Clematis Place","Idlewyld ","","$3,979,000","","5","5","1","3,550","Single","2025","2","Yes","No","","7,500"
"1","R11104516","C","3880","2300 Castilla Isle","LAUDERDALE SHORES REAMEN  ","","$3,974,000","","6","5","1","3,718","Single","1941","0","Yes","Yes","","9,000"
"1","R11057692","C","3280","87 Isle Of Venice Drive Unit#S402","NURMI ISLES ISLAND NO 4 ","","$3,973,740","","4","4","1","2,960","Condo","2026","2","No","Yes","High Rise","14,400"
"1","A11888982","C","3160","2200 N Ocean Blvd Unit#S906","2200 FORT LAUDERDALE BEAC AUBERGE BEACH RESIDENCES","","$3,950,000","","3","3","1","¤2,661","Condo","2018","2","","Yes","",""
"1","A11599792","C","3170","1817 Harbourview Dr","Harbour Heights ","","$3,950,000","","4","3","1","¤3,050","Single","1963","2","Yes","Yes","Detached","¤9,375"
"1","R11000368","C","3470","716 Bryan Place","RIO ALTA RESUB BLK 34 ","","$3,950,000","","5","3","1","3,812","Single","2014","3","No","Yes","Garden Apartment","14,128"
"1","F10433964","C","3280","521 E LAS OLAS BLVD Unit#2401","ANDARE ANDARE","","$3,949,400","","4","4","0","2,502","Condo","2026","2","","No","",""
"1","A11524951","C","3280","160 Isle Of Venice Dr. Unit#301","Isle of Venice 160 Marina Bay","","$3,949,000","","3","3","1","2,875","Condo","2024","2","","Yes","",""
"1","F10480086","C","3160","2100 N Ocean Blvd Unit#16E","The Palms The Palms","","$3,900,000","","4","4","1","4,795","Condo","1999","2","","Yes","",""
"1","R11105255","C","3260","2878 NE 26th Street","CORAL RIDGE GALT ADD ","","$3,900,000","","5","4","0","3,142","Single","1956","0","Yes","Yes","","10,000"
"1","F10470669","C","3280","79 Fiesta Way","Nurmi Isles Island 3 ","","$3,900,000","","3","3","0","2,740","Single","1949","2","Yes","Yes","","10,200"
"1","F10545303","C","3600","823 Ponce De Leon Drive","Rio Vista Isles ","","$3,899,000","","4","5","0","3,819","Single","2024","2","Yes","Yes","","9,679"
"1","F10536342","C","3170","1621 Seabreeze Blvd","HARBOR BEACH ","","$3,875,000","","3","4","0","3,123","Single","1989","2","Yes","No","","14,230"
"1","A11737003","C","3280","510 SE 25th Ave","RIVIERA ","","$3,875,000","","4","3","0","¤1,830","Single","1980","0","Yes","Yes","Attached","¤12,500"
"1","F10466406","C","3170","2606 Grace Drive","Harbor Beach Ext 31-13 B ","","$3,850,000","","7","6","0","6,814","Single","2008","2","Yes","Yes","","9,600"
"1","F10415955","C","3160","525 N Fort Lauderdale Beach Blvd Unit#1204","Four Seasons Four Seasons","","$3,845,000","","2","3","0","2,069","Condo","2022","1","","Yes","",""
"1","A11537662","C","3240","2033 NE 22nd St","Wilton Manors ","","$3,800,000","","4","4","1","4,718","Single","2024","2","Yes","Yes","Attached","¤8,777"
"1","F10533400","C","3280","323 Hendricks Isle","Victoria Isles 15-67 B ","","$3,800,000","","4","4","1","3,395","Single","2020","1","Yes","Yes","","3,125"
"1","A11779351","C","3370","2033 NE 22nd St","WILTON MANORS ","","$3,800,000","","5","5","1","¤4,718","Single","2025","2","Yes","Yes","Attached","¤8,777"
"1","F10484256","C","3160","525 N Fort Lauderdale Beach blvd Unit#1504","Four Seasons Four Seasons","","$3,795,000","","2","3","0","2,069","Condo","2022","1","","No","",""
"1","A11788010","C","3260","2709 NE 25th Ct","CORAL RIDGE GALT ADD ","","$3,790,000","","4","4","1","3,182","Single","2025","3","Yes","No","Detached",""
"1","F10476184","C","3280","512 Riviera Dr","Riviera 6-17 B ","","$3,785,000","","5","4","0","3,281","Single","1940","1","Yes","Yes","","12,500"
"1","F10454346","C","3280","408 Seven Isles Drive","BARCELONA ISLE ","","$3,750,000","","4","5","0","4,228","Single","2003","3","Yes","No","","10,016"
"1","F10456190","C","3600","1524 SE 13th St","Lauderdale Harbors Sec A ","","$3,750,000","","6","7","0","4,576","Single","2025","2","Yes","Yes","","7,700"
"1","R11057679","C","3280","87 Isle Of Venice Drive Unit#N201","NURMI ISLES ISLAND NO 4 ","","$3,699,936","","4","4","1","2,939","Condo","2026","2","No","Yes","High Rise","14,400"
"1","F10533911","C","3600","1111 SE 9th AVE","RIO VISTA ISLES ","","$3,675,000","","4","5","1","3,600","Single","2021","2","Yes","No","",""
"1","F10540622","C","3170","2311 SE 17th Street Unit#204","Pier Sixty Six Pier Sixty Six","","$3,650,000","","3","3","0","1,645","Condo","2024","1","No","Yes","","0"
"1","F10443558","C","3170","435 Bayshore Dr Unit#404","ADAGIO ADAGIO","","$3,650,000","","4","3","1","3,211","Condo","2019","3","","Yes","",""
"1","A11819570","C","3240","2033 NE 22nd St","WILTON MANORS ","","$3,600,000","","5","5","1","¤4,718","Single","2025","2","Yes","Yes","Detached","¤8,777"
"1","F10487897","C","3260","1710 Middle River Dr","Coral Ridge ","","$3,600,000","","4","4","1","3,722","Single","2015","2","Yes","No","","12,000"
"1","R11146905","C","3280","516 Bontona Avenue","VENICE RESUB OF BLKS 5 & 6 ","","$3,600,000","","4","4","1","4,452","Single","1987","2","Yes","Yes","","9,314"
"1","A11913264","C","3280","323 Hendricks Isle","VICTORIA ISLES ","","$3,600,000","","4","4","1","3,395","Single","2025","1","Yes","Yes","Attached","6,250"
"1","A11913078","C","3280","321 Hendricks Isle","VICTORIA ISLES ","","$3,600,000","","4","4","1","3,395","Single","2025","1","Yes","Yes","Attached","6,250"
"1","F10469545","C","3160","527 Orton Avenue Unit#701A","The Terraces The Terraces","","$3,595,000","","3","3","1","2,674","Condo","2025","2","","No","",""
"1","F10498250","C","3280","350 SE 2nd St Unit#GPH10","350 LAS OLAS PLACE 350 LAS OLAS PLACE","","$3,595,000","","3","3","0","3,150","Condo","2005","3","","No","",""
"1","A11840720","C","3370","2033 NE 22nd St","CORAL POINT ","","$3,575,000","","5","5","1","¤4,718","Single","2025","2","Yes","Yes","Attached","¤8,777"
"1","A11637077","C","3370","2217 NE 17th Ter","MIDDLE RIVER MANOR ADD ","","$3,550,000","","4","3","1","¤3,804","Single","2018","2","Yes","Yes","Attached","¤7,000"
"1","B26025096","C","3160","551 Bayshore Drive Unit#901-c","Ritz Carlton Residences |  ","","$3,505,000","","2","2","1","2,400","Condo","2029","","Yes","Yes","","0"
"1","A11668682","C","3260","2813 NE 29th St","CORAL RIDGE GALT ADD NO 1 ","","$3,500,000","","3","2","1","¤2,152","Single","1954","2","Yes","Yes","Attached","¤9,503"
"1","F10494102","C","3480","1008 Mandarin Isle","South New River Isles Sec ","","$3,500,000","","5","6","1","4,177","Single","2007","3","Yes","Yes","","10,600"
"1","A11587020","C","3600","1762 SE 7th St","RIO VISTA ISLES ","","$3,499,999","","3","3","0","¤2,062","Single","1946","0","Yes","Yes","Detached","¤6,250"
"1","A11526336","C","3280","160 Isle Of Venice Dr. Unit#203","Isle of Venice 160 Marina Bay","","$3,499,900","","3","3","1","¤2,918","Condo","2024","2","","Yes","",""
"1","F10488472","C","3170","1 Las Olas Circle Unit#1501","Venetian Condominium Venetian Condominium","","$3,499,000","","3","4","1","3,425","Condo","1971","2","","Yes","",""
"1","A11719321","C","3160","3301 NE 16th Ct","LAS OLAS BY THE SEA EXT ","","$3,495,000","","4","3","1","¤3,019","Single","1986","2","Yes","Yes","Detached","¤7,327"
"1","F10458519","C","3280","21 Isle of Venice Unit#301","AquaMar Las Olas AquaMar Las Olas","","$3,495,000","","4","3","1","3,308","Condo","2017","2","","Yes","",""
"1","A11715561","C","3170","1206 E Lake Dr","HARBOR BEACH ","","$3,490,000","","4","4","0","¤3,500","Single","2015","2","Yes","No","Detached","¤13,400"
"1","R11109892","C","3480","1317 Tangelo Isle","SOUTH NEW RIVER ISLES SEC ","","$3,490,000","","5","5","1","4,023","Single","2025","2","Yes","Yes","Garden Apartment","7,781"
"1","F10409788","C","3160","153 N Seabreeze blvd Unit#S-2101","SELENE OCEANFRONT RESIDEN SELENE OCEANFRONT RESIDEN","","$3,479,000","","2","3","1","2,395","Condo","2025","2","","Yes","",""
"1","F10519819","C","3600","721 SE 9th St","Rio Vista C J Hectors Res ","","$3,479,000","","5","6","0","4,366","Single","2025","2","Yes","No","","6,250"
"1","F10466920","C","3160","525 N Fort Lauderdale Beach Blvd Unit#1509","Four Seasons Four Seasons","","$3,450,000","","2","2","1","1,867","Condo","2022","1","","No","",""
