"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"1","A11434265","X","3160","2401 NE 13 ST","Beach Way Heights ","","$5,450,000","","5","5","1","6,323","Single","2020","4","Yes","No","Attached","11,700"
"1","F10423493","X","3260","742 Intracoastal Dr","Sunrise 28-42 B ","","$5,450,000","","5","3","0","3,931","Single","1955","3","Yes","Yes","","19,456"
"1","F10413723","X","3160","2120 N Ocean Blvd Unit#Villa VII","The Palms The Palms","","$5,400,000","","5","6","1","4,180","Townhouse","1999","2","","Yes","",""
"1","A11670078","X","3600","601 Cordova Rd","RIO VISTA ISLES ","","$5,350,000","","4","5","","¤4,098","Single","2024","3","Yes","Yes","Attached","¤8,728"
"1","A11436593","X","3240","2719 NE 14 St","CORAL RIDGE ","","$5,295,000","","4","4","1","¤4,356","Single","2023","3","Yes","Yes","Attached","¤12,500"
"1","A11857598","X","3260","2815 NE 26th Pl","CORAL RIDGE GALT ADD NO 1 ","","$5,290,000","","3","2","1","¤2,690","Single","2017","2","Yes","Yes","Attached","¤12,004"
"1","F10487703","X","3260","2717 NE 29th St","Coral Ridge ","","$5,200,000","","5","5","1","4,982","Single","2025","3","Yes","No","","10,001"
"1","F10526530","X","3260","1627 Coral Ridge Dr","Coral Ridge 21-50 B ","","$5,195,000","","5","5","2","5,086","Single","2025","3","Yes","No","","11,949"
"1","F10459423","X","3280","56 Fiesta Way","Nurmi Isles Island 3 ","","$5,194,900","","5","5","0","5,197","Single","1991","2","Yes","Yes","","10,200"
"1","F10525738","X","3260","1180 N Federal Hwy Unit#1606","RIVA RIVA","","$5,000,000","","3","3","1","4,267","Condo","2018","2","","Yes","",""
"1","A11639282","X","3280","500 Coconut Isle Dr","Las Olas Isles ","","$5,000,000","","4","4","1","¤4,665","Single","1997","2","Yes","Yes","Attached","¤9,375"
"1","F10478910","X","3160","525 N Fort Lauderdale Beach Blvd Unit#1101","Four Seasons Four Seasons","","$4,999,999","","2","2","1","2,184","Condo","2022","2","","Yes","",""
"1","A11473935","X","3160","3017 N Atlantic Blvd","LAUDERDALE BEACH ","","$4,999,999","","6","6","1","¤4,620","Single","2011","2","Yes","No","Detached","¤9,002"
"1","A11694572","X","3170","101 S Fort Lauderdale Beach Blvd Unit#2601","LAS OLAS BEACH CLUB CONDO Las Olas Beach Club","","$4,999,999","","3","3","1","¤4,320","Condo","2007","2","","Yes","",""
"1","F10533987","X","3280","2009 Sunrise Key Boulevard","SUNRISE KEY ","","$4,999,900","","4","4","1","5,166","Single","2000","2","Yes","Yes","","14,333"
"1","A11938250","X","3160","151 N Seabreeze Unit#1701E","Selene Oceanfront Selene Oceanfront","","$4,999,000","","4","4","","3,112","Condo","2025","2","","Yes","",""
"1","A11680541","X","3170","3055 Harbor Dr Unit#2102","HARBOURAGE PLACE CONDO HARBOURAGE PLACE CONDO","","$4,995,000","","3","4","1","¤4,043","Condo","1998","3","","Yes","",""
"1","R11088426","X","3260","1425 Middle River Drive","Coral Ridge ","","$4,995,000","","5","5","0","3,355","Single","1961","2","Yes","Yes","",""
"1","F10544671","X","3280","633 4th Key Drive","Sunrise Key ","","$4,995,000","","4","3","0","3,388","Single","1969","2","Yes","Yes","","11,669"
"1","F10503738","X","3280","325 Seven Isles Dr","Barcelona Isle 27-10 B ","","$4,995,000","","6","4","1","4,823","Single","1951","2","Yes","Yes","","10,400"
"1","F10457366","X","3170","701 N Fort Lauderdale Beach Blvd Unit#1202","Paramount Residences Paramount Residences","","$4,950,000","","4","4","1","3,474","Condo","2017","4","","Yes","",""
"1","F10449916","X","3260","2209 NE 28th Ave","CORAL RIDGE GALT ADD ","","$4,950,000","","5","5","1","5,065","Single","2024","2","Yes","No","","8,881"
"1","A11732811","X","3260","900 Intracoastal Drive Unit#2501","Sunrise Intracoastal Sage Intracoastal","","$4,925,000","","4","4","1","3,216","Condo","2027","2","","Yes","",""
"1","F10467131","X","3260","2209 NE 28th Ave","CORAL RIDGE GALT ADD ","","$4,900,000","","5","5","1","5,065","Single","2024","2","Yes","No","","8,881"
"1","F10394509","X","3600","1731 SE 13th St","Lauderdale Harbors Sec A ","","$4,900,000","","2","2","0","2,136","Single","1952","0","No","Yes","","7,700"
"1","F10540417","X","3280","325 Seven Isles Drive","Barcelona Isle 27-10 B ","","$4,899,000","","6","4","1","4,823","Single","1951","2","Yes","Yes","","10,400"
"1","F10480008","X","3260","2817 NE 26th Court","Coral Ridge ","","$4,895,000","","6","6","2","5,771","Single","1957","3","Yes","Yes","","12,002"
"1","A11842333","X","3160","3310 NE 16th St","LAS OLAS BY THE SEA EXT ","","$4,850,000","","5","5","1","","Single","2025","2","Yes","No","Detached","¤6,212"
"1","F10535166","X","3260","2880 NE 24th Place","Coral Ridge Galt Add 27-4 ","","$4,750,000","","4","4","0","2,972","Single","1971","2","Yes","Yes","","7,558"
"1","A11922760","X","5990 Global Outside US","0000 N Coral Estate","Coral Estate 48 ","","$4,696,000","","3","4","1","368","Single","2024","2","Yes","Yes","Detached","4,566"
"1","F10410402","X","3170","701 N Fort Lauderdale Beach Blvd Unit#1502","Paramount Paramount","","$4,650,000","","4","4","1","3,214","Condo","2017","2","","Yes","",""
"1","A11812813","X","3260","900 Intracoastal Drive Unit#2201","Sunrise Intracoastal Sage Intracoastal","","$4,625,000","","4","4","1","3,216","Condo","2025","2","","Yes","",""
"1","B26010760","X","3160","153 N Seabreeze Blvd Unit#1602","Selene Oceanfront Residenc ","","$4,599,000","","3","4","0","3,240","Condo","2025","2","No","Yes","","0"
"1","A11892821","X","3160","2701 N Atlantic Blvd","LAUDERDALE BEACH ","","$4,500,000","","4","3","1","¤3,084","Single","1950","2","Yes","No","Attached","¤9,334"
"1","F10450474","X","3160","525 N Ft Lauderdale Beach Unit#1804","FOUR SEASONS FOUR SEASONS","","$4,500,000","","2","2","1","2,242","Condo","2022","3","","Yes","",""
"1","F10365331","X","3160","525 N Ft Lauderdale Beach Blvd Unit#602","Four Seasons Four Seasons","","$4,500,000","","2","3","0","2,291","Condo","2022","1","","Yes","",""
"1","A11837097","X","3260","2225 NE 19th St","NORTH BAL HARBOUR ","","$4,500,000","","4","5","0","¤3,258","Single","2023","2","Yes","Yes","Detached","¤8,800"
"1","F10444815","X","3280","2411 Desota Dr","7 Isles of las Olas ","","$4,500,000","","4","3","0","3,507","Single","1983","2","Yes","Yes","","10,800"
"1","R11015007","X","3160","3320 NE 17th Street","LAS OLAS BY THE SEA EXT ","","$4,499,900","","6","6","0","3,954","Single","2024","2","Yes","No","","6,236"
"1","A11643799","X","3160","525 Fort Lauderdale Beach Blvd Unit#802","Four Seasons Four Seasons","","$4,495,000","","2","3","","2,237","Condo","2022","2","","Yes","",""
"1","A11424809","X","3160","525 Fort Lauderdale Beach Blvd Unit#802","Four Seasons Four Seasons","","$4,495,000","","2","3","","2,237","Condo","2022","2","","Yes","",""
"1","F10499674","X","3600","1544 Ponce De Leon Dr","Rio Vista ","","$4,450,000","","5","5","1","3,710","Single","2025","3","Yes","No","","7,125"
"1","F10513123","X","3600","1524 SE 13th St","Lauderdale Harbors Sec A ","","$4,449,000","","6","7","0","4,576","Single","2025","2","Yes","Yes","","7,700"
"1","A11579928","X","3160","3321 NE 16th Pl","LAS OLAS BY THE SEA EXT ","","$4,425,000","","5","5","","¤3,747","Single","1978","6","Yes","No","Attached","¤9,354"
"1","F10471157","X","3160","615 Bayshore Dr Unit#701","La Cascade La Cascade","","$4,395,500","","4","4","0","4,305","Condo","2003","2","","Yes","",""
"1","F10433995","X","3160","615 Bayshore Dr Unit#701","La Cascade La Cascade","","$4,395,500","","4","4","0","4,305","Condo","2003","2","","Yes","",""
"1","A11377878","X","3260","1247 Seminole Dr","BEACH WAY HEIGHTS ","","$4,395,000","","5","4","1","¤4,083","Single","1994","2","Yes","Yes","Detached","¤9,836"
"1","F10523892","X","3160","2200 N Ocean Boulevard Unit#S706","AUBERGE BEACH AUBERGE BEACH","","$4,300,000","","3","2","1","2,792","Condo","2019","2","","Yes","",""
"1","F10471184","X","3160","1617 N Fort Laud Bch Blvd","LAS OLAS BY THE SEA ","","$4,300,000","","3","4","0","4,060","Single","2000","1","Yes","Yes","","6,651"
"1","F10416341","X","3280","417 Coconut Isle Dr","VENICE8-12 ","","$4,300,000","","4","4","1","4,367","Single","2020","2","Yes","Yes","","6,250"
"1","F10468469","X","3600","1029 SE 12TH WAY","RIO VISTA ISLES ","","$4,300,000","","6","4","2","6,017","Single","2016","2","Yes","No","","12,750"
"1","F10401427","X","3600","1020 SE 13th Ter","RIO VISTA ISLES ","","$4,299,999","","5","5","1","4,075","Single","2017","2","Yes","No","","6,250"
"1","F10481722","X","3800","100 E Las Olas Blvd Unit#4301","100 Las Olas 100 Las Olas","","$4,280,000","","4","4","1","3,896","Condo","2020","2","","No","",""
"1","A11670386","X","3160","3321 16th Pl","LAS OLAS BY THE SEA EXT ","","$4,250,000","","5","5","","¤3,747","Single","1978","4","Yes","No","Attached","¤9,354"
"1","A11713829","X","3260","2877 NE 29th St","CORAL RIDGE GALT ADD NO 1 ","","$4,200,000","","4","3","1","¤3,079","Single","1964","2","Yes","Yes","Detached","¤9,835"
"1","R11141390","X","3370","325 NE 21st Court","Petite ","","$4,200,000","","4","5","0","3,918","Single","2025","1","Yes","No","","9,372"
"1","F10442744","X","3160","2170 N Ocean Blvd Unit#2170","THE PALMS THE PALMS","","$4,195,000","","3","3","1","4,270","Townhouse","1999","2","","Yes","",""
"1","F10317064","X","3280","534 Hendricks Isle Unit#401","View Pointe View Pointe","","$4,150,000","","4","4","1","3,383","Condo","2022","2","","Yes","",""
"1","F10511465","X","3170","2321 SE 17th St Unit#202","Harbor Villa 1 Harbor Villa 1","","$4,100,000","","3","3","0","1,645","Condo","2024","2","","Yes","",""
"1","A11787322","X","3270","528 NE 13th Ave","VICTORIA PARK ","","$4,000,000","","6","6","1","¤4,707","Single","2025","2","Yes","No","Detached","¤7,800"
"1","R11059914","X","3160","2100 N Ocean Boulevard Unit#26a","PALMS TOWER ONE CONDO ","","$3,999,900","","4","5","1","4,112","Condo","1999","2","No","Yes","",""
"1","F10421342","X","3160","525 N Ft Lauderdale Bch Blvd Unit#1705","Four Seasons Four Seasons","","$3,999,000","","2","2","1","1,794","Condo","2022","1","","No","",""
"1","F10515168","X","3260","2600 NE 21 Street","CORAL RIDGE ","","$3,999,000","","5","5","2","5,058","Single","1990","2","Yes","No","","24,659"
"1","F10464386","X","3260","2421 NE 12th Street","Beach Way Heights ","","$3,999,000","","6","5","1","4,848","Single","2023","2","Yes","No","","15,747"
"1","F10487871","X","3260","1915 NE 22 Terrace","Bal Harbour Village ","","$3,995,000","","5","5","1","4,608","Single","2025","3","Yes","No","","9,150"
"1","F10479166","X","3260","2415 Middle River Dr","Coral Ridge Galt Add 27-4 ","","$3,995,000","","4","5","0","4,121","Single","2011","2","Yes","Yes","","10,294"
"1","F10442754","X","3280","21 Isle Of Venice Dr Unit#301","AquaMar Las Olas AquaMar Las Olas","","$3,995,000","","4","3","1","3,308","Condo","2017","2","","Yes","",""
"1","A11532411","X","3280","1408 SE 2nd Ct","COLEE HAMMOCK ","","$3,995,000","","4","5","1","¤3,951","Single","2022","2","Yes","No","Attached","¤5,500"
"1","F10512765","X","3480","1205 Avocado Isle","South New River Isles Sec ","","$3,995,000","","5","5","0","4,311","Single","2025","2","Yes","Yes","","7,950"
"1","F10531151","X","3600","917 SE 6th Street","RIO VISTA ","","$3,995,000","","5","5","1","3,673","Single","2026","2","Yes","No","","6,000"
"1","R11038514","X","3600","1020 SE 13th Terrace","RIO VISTA ISLES ","","$3,995,000","","5","5","1","4,075","Single","2018","2","Yes","No","","6,250"
"1","F10454372","X","3600","917 SE 6th St","RIO VISTA C J HECTORS RES ","","$3,995,000","","5","5","1","3,500","Single","2025","2","Yes","No","","6,001"
"1","A11697150","X","3260","900 Intracoastal Drive Unit#1402","Sage Intracoastal Sage Intracoastal","","$3,975,000","","4","4","1","3,191","Condo","2027","2","","Yes","",""
"1","F10490839","X","3160","3021 RIOMAR ST","MARBELLA MARBELLA","","$3,950,000","","4","3","1","4,036","Townhouse","2006","2","","No","",""
"1","A11794689","X","3260","2709 NE 16th St","CORAL RIDGE ","","$3,950,000","","4","4","1","¤4,763","Single","2003","3","Yes","Yes","Attached","¤12,500"
"1","F10431595","X","3280","1702 E Broward Blvd","Colee Hammock ","","$3,950,000","","5","5","1","4,001","Single","2025","2","Yes","No","","6,633"
"1","F10450579","X","3280","21 Isle Of Venice Dr Unit#PH1","Aquamar Las Olas Aquamar Las Olas","","$3,945,000","","4","3","1","3,308","Condo","2017","2","","Yes","",""
"1","F10453647","X","3260","2405 Fryer Pt","CORAL RIDGE GALT ADD ","","$3,925,000","","6","4","1","4,400","Single","2002","2","Yes","Yes","","8,151"
"1","A11666213","X","3150","2018 NE 31st Ave","LAUDERDALE BEACH EXT ","","$3,900,000","","5","6","1","","Single","2024","2","Yes","No","Attached","¤8,250"
"1","A11897197","X","3160","2200 N Ocean Blvd Unit#S306","2200 FORT LAUDERDALE BEAC Auberge","","$3,900,000","","3","3","1","¤2,635","Condo","2018","2","","Yes","",""
"1","F10532262","X","3260","2878 NE 26th Street","CORAL RIDGE GALT ADD ","","$3,900,000","","5","4","0","3,583","Single","1956","0","Yes","Yes","","10,000"
"1","F10538646","X","3160","151 N Seabreeze Blv Unit#E-1204","SELENE OCEANFRONT RESIDEN SELENE OCEANFRONT RESIDEN","","$3,899,000","","3","4","1","2,901","Condo","2025","2","","Yes","","0"
"1","F10466738","X","3170","3055 Harbor Dr Unit#802","Harbourage Place Harbourage Place","","$3,888,000","","3","3","1","3,488","Condo","1998","2","","Yes","",""
"1","A11776515","X","3160","3321 NE 16th Pl","LAS OLAS BY THE SEA EXT ","","$3,850,000","","5","5","","¤3,747","Single","1979","5","Yes","No","Attached","¤9,354"
"1","F10482056","X","3160","3018 NE 26th St","Lauderdale Beach Ext ","","$3,850,000","","3","3","1","2,312","Single","1956","0","Yes","Yes","","11,449"
"1","F10463334","X","3260","1621 NE 26th Ave","Coral Ridge 21-50 B ","","$3,849,000","","5","5","1","3,940","Single","2024","3","Yes","No","","11,949"
"1","R10942139","X","3280","87 Isle Of Venice Drive Unit#301n","SERENE ","","$3,828,434","","4","4","1","2,960","Condo","2025","2","No","Yes","","14,400"
"1","A11468427","X","3380","18 Fiesta Way","NURMI ISLES ISLAND NO 3 ","","$3,800,000","","5","5","0","","Single","2023","3","No","Yes","Attached","¤10,200"
"1","A11711690","X","3280","21 Isle Of Venice Dr Unit#PH1","AQUAMAR LAS OLAS CONDO AQUAMAR","","$3,750,000","","4","3","1","¤3,308","Condo","2017","2","","Yes","",""
"1","F10525374","X","3170","2321 SE 17th St Unit#202","Harbor Villa 1 Harbor Villa 1","","$3,700,000","","3","3","0","1,645","Condo","2024","2","","Yes","",""
"1","F10412890","X","3280","87 Isle Of Venice Dr Unit#202S","SERENE SERENE","","$3,699,936","","4","4","1","2,939","Condo","2025","2","","Yes","",""
"1","A11524866","X","3470","1030 SW 14th Ter","GRIMM-MILLER ADDITION ","","$3,685,000","","4","3","0","¤3,158","Single","1980","2","Yes","Yes","Attached","¤10,965"
"1","F10483241","X","3280","325 Poinciana Drive","Idlewyld 1-19 B ","","$3,680,000","","4","4","0","2,453","Single","1985","0","No","Yes","","5,049"
"1","F10544963","X","3160","151 N Seabreeeze Boulevard Unit#504","Selene Oceanfront Selene Oceanfront","","$3,650,000","","3","4","1","2,901","Condo","2025","2","No","Yes","","0"
"1","F10463180","X","3160","525 N Fort Lauderdale Beach Blvd Unit#1204","Four Seasons Four Seasons","","$3,650,000","","2","3","0","2,069","Condo","2022","1","","Yes","",""
"1","F10494687","X","3260","2425 Middle River Drive","Coral Ridge Galt Add 27-4 ","","$3,650,000","","3","3","1","4,082","Single","1952","2","Yes","Yes","","18,935"
"1","F10457728","X","3470","1201 Mandarin Isle","South New River Isles Sec ","","$3,649,000","","4","4","0","3,358","Single","2022","2","Yes","Yes","","6,890"
"1","R10880000","X","3170","701 N Fort Lauderdale Beach Boulevard Unit#302","PARAMOUNT FT LAUDERDALE CO ","","$3,645,000","","4","4","1","3,202","Condo","2017","2","No","Yes","High Rise",""
"1","A11676497","X","3280","2616 Acacia Court","IDLEWYLD 1-19 B ","","$3,645,000","","3","3","1","3,812","Single","1974","0","Yes","No","Detached","¤15,000"
"1","A11829062","X","3270","1600 NE 6 St","MIDDLE RIVER PARK 5-28 B ","","$3,600,000","","4","4","1","¤3,734","Single","2018","2","Yes","No","Attached","8,162"
"1","F10474376","X","3480","1240 SW 14th Ave","South Fork Estates 55-2 B ","","$3,600,000","","7","8","1","7,616","Single","1964","4","Yes","Yes","","32,802"
"1","F10352862","X","3280","636 Solar Isle Drive","Las Olas Isles ","","$3,575,000","","6","5","1","3,492","Single","2002","2","Yes","Yes","","14,375"
"1","A11651241","X","3600","1318 SE 13th Ter","RIO VISTA ","","$3,575,000","","4","4","0","¤3,878","Single","2024","2","Yes","No","Detached","¤7,000"
"1","R11029180","X","3600","721 SE 9th Street","RIO VISTA C J HECTORS RES ","","$3,549,000","","5","6","0","4,366","Single","2025","2","Yes","No","","6,250"
"1","F10534746","X","3160","525 N Fort Lauderdale Beach Boulevard Unit#1504","Four Seasons Residences Four Seasons Residences","","$3,500,000","","2","2","1","2,069","Condo","2022","1","","Yes","","0"
"1","F10451925","X","3260","638 Middle River Dr","Sunrise Intracoastal ","","$3,500,000","","5","3","1","3,558","Single","1968","2","Yes","No","","17,539"
"1","F10556123","X","3270","1915 NE 7 Court","Victoria Highlands ","","$3,500,000","","5","5","1","4,200","Single","2026","2","Yes","No","","9,000"
"1","F10498680","X","3370","430 NE 21st Ct","Wilton Manors ","","$3,500,000","","3","3","1","3,368","Single","2025","2","Yes","No","","6,249"
"1","R11015004","X","3160","3304 NE 14 Court","LAS OLAS BY THE SEA EXT ","","$3,499,900","","4","4","0","3,411","Single","2024","2","Yes","No","","6,212"
"1","R11067011","X","3470","1201 Mandarin Isle","SOUTH NEW RIVER ISLES SEC ","","$3,499,900","","4","4","0","3,795","Single","2022","2","Yes","Yes","","6,890"
"1","F10412295","X","3280","321 Hendricks Isle Unit#1","VILLAS OF HENDRICKS ISLE VILLAS OF HENDRICKS ISLE","","$3,499,000","","4","4","1","3,550","Townhouse","2024","1","","Yes","",""
"1","F10435104","X","3480","1212 Avocado Isle","The Citrus Isles ","","$3,499,000","","5","5","0","3,200","Single","2024","2","Yes","Yes","","6,360"
"1","A11552470","X","3470","1505 SW 5th Pl","VALENTINES SUB B-29 ","","$3,495,000","","5","5","1","4,203","Single","2024","2","Yes","Yes","Attached","¤12,683"
"1","F10421539","X","3160","527 Orton Avenue Unit#901 A","The Terraces The Terraces","","$3,490,000","","4","3","1","2,674","Condo","2025","2","","No","",""
"1","F10458531","X","3280","310 Coral Way","Coral Isles 15-47 B ","","$3,490,000","","2","2","0","1,427","Single","1949","1","No","Yes","","10,500"
"1","R11081390","X","3480","1317 Tangelo Isle","SOUTH NEW RIVER ISLES SEC ","","$3,489,000","","5","5","1","4,023","Single","2025","2","No","Yes","Garden Apartment","7,781"
"1","R11027164","X","3480","1317 Tangelo Isle","South New River Isles Sec ","","$3,489,000","","5","5","1","4,023","Single","2025","2","No","Yes","Garden Apartment","7,781"
"1","F10498903","X","3160","3304 NE 14th Ct","Las Olas By The Sea Ext 3 ","","$3,450,000","","4","4","0","3,411","Single","2024","2","Yes","No","","6,212"
"1","A11555241","X","3280","124 S Gordon Rd","NAVARRO ISLE ","","$3,450,000","","3","2","0","¤1,536","Single","1941","1","Yes","Yes","Attached","¤6,500"
"1","A11682774","X","3600","1318 SE 13th Ter","RIO VISTA ","","$3,450,000","","4","4","0","¤3,878","Single","2024","2","Yes","No","Detached","¤7,000"
