status,area,neighborhood,list_price,sale_price,beds,fbaths,hbaths,sqft,ptype,year_built,garage,pool,waterfront,lot_sqft,baths,age,ask_ppsf,sale_ppsf,discount,geo
Active,3160,Selene Oceanfront Residen,4299000.0,,3,4,0.0,3122.0,Condo,2025.0,2.0,False,True,0.0,4.0,1.0,1377.001921844971,,,Selene Oceanfront Residen
Active,3700,Viceroy Fort Lauderdale Viceroy,4200000.0,,3,3,1.0,2540.0,Condo,2025.0,2.0,False,False,,3.5,1.0,1653.5433070866143,,,AREA_3700
Active,3600,Rio Vista,4195000.0,,5,5,1.0,3907.0,Single Family,2026.0,2.0,True,False,6250.0,5.5,0.0,1073.7138469413871,,,Rio Vista
Active,3600,Rio Vista,4150000.0,,5,5,,4390.0,Single Family,2025.0,2.0,True,False,8674.0,5.0,1.0,945.3302961275626,,,Rio Vista
Active,3260,North Bal Harbour,4100000.0,,4,4,1.0,3258.0,Single Family,2024.0,2.0,True,True,8800.0,4.5,2.0,1258.440761203192,,,AREA_3260
Active,3260,Coral Ridge Galt,4095000.0,,4,5,0.0,4121.0,Single Family,2011.0,2.0,True,True,,5.0,15.0,993.6908517350158,,,Coral Ridge Galt
Active,3160,Four Seasons,4000000.0,,2,3,0.0,2034.0,Condo,2022.0,1.0,False,False,0.0,3.0,4.0,1966.568338249754,,,Four Seasons
Active,3370,Lazy Lake,4000000.0,,4,5,0.0,3550.0,Single Family,2026.0,3.0,True,True,21400.0,5.0,0.0,1126.7605633802816,,,AREA_3370
Active,3260,Beach Way Heights,3999999.0,,6,5,1.0,4670.0,Single Family,1950.0,2.0,True,False,15747.0,5.5,76.0,856.530835117773,,,AREA_3260
Active,3170,Harbor Beach,3995000.0,,4,4,1.0,3781.0,Single Family,1996.0,3.0,True,False,14613.0,4.5,30.0,1056.5987833906374,,,Harbor Beach
Active,3600,Rio Vista,3995000.0,,5,5,1.0,3985.0,Single Family,2026.0,2.0,True,False,,5.5,0.0,1002.5094102885822,,,Rio Vista
Active,3260,Coral Ridge Galt,3990000.0,,5,5,1.0,4325.0,Single Family,2024.0,3.0,True,False,11825.0,5.5,2.0,922.543352601156,,,Coral Ridge Galt
Active,3280,Las Olas,3975000.0,,4,3,1.0,3700.0,Condo,2005.0,3.0,False,True,,3.5,21.0,1074.3243243243244,,,Las Olas
Active,3280,Nurmi Isles,3972320.0,,4,4,1.0,2960.0,Condo,2026.0,2.0,False,True,0.0,4.5,0.0,1342.0,,,Nurmi Isles
Active,3280,Nurmi Isles,3944138.0,,4,4,1.0,2939.0,Condo,2026.0,2.0,False,True,0.0,4.5,0.0,1342.0,,,Nurmi Isles
Active,,Las Olas,3900000.0,,4,4,1.0,3896.0,Condo,2020.0,2.0,False,False,0.0,4.5,6.0,1001.0266940451745,,,Las Olas
Active,3160,Auberge Beach,3900000.0,,3,2,1.0,2792.0,Condo,2019.0,2.0,False,True,,2.5,7.0,1396.8481375358167,,,AREA_3160
Active,3260,Coral Ridge,3900000.0,,4,4,1.0,3142.0,Single Family,2027.0,3.0,True,False,11946.0,4.5,,1241.2476129853596,,,Coral Ridge
Active,3160,Four Seasons,3895000.0,,2,2,1.0,1597.0,Condo,2022.0,1.0,True,True,,2.5,4.0,2438.9480275516594,,,Four Seasons
Active,3170,Coconut Grove Residences,3895000.0,,2,2,1.0,3200.0,Condo,2007.0,2.0,False,True,0.0,2.5,19.0,1217.1875,,,AREA_3170
Active,3270,Victoria Park,3850000.0,,5,5,0.0,4363.0,Single Family,2026.0,2.0,True,False,6050.0,5.0,0.0,882.4203529681412,,,Victoria Park
Active,3160,Ritz Carlton Residences Rc Fort Lauderdale,3832000.0,,2,2,1.0,2400.0,Condo,2029.0,1.0,False,True,,2.5,,1596.6666666666667,,,AREA_3160
Active,3280,Nurmi Isles,3827280.0,,4,4,1.0,2939.0,Condo,2026.0,2.0,False,True,0.0,4.5,0.0,1302.2388567539979,,,Nurmi Isles
Active,3280,Nurmi Isles,3800127.0,,4,4,1.0,2939.0,Condo,2026.0,2.0,False,True,0.0,4.5,0.0,1293.0,,,Nurmi Isles
Active,3280,Gould Isles,3750000.0,,3,2,0.0,2178.0,Single Family,1956.0,0.0,True,True,9000.0,2.0,70.0,1721.763085399449,,,AREA_3280
Active,3600,Rio Vista,3750000.0,,4,4,0.0,2545.0,Single Family,2000.0,2.0,True,True,8750.0,4.0,26.0,1473.4774066797643,,,Rio Vista
Active,3600,Rio Vista,3750000.0,,4,4,1.0,4003.0,Single Family,2012.0,2.0,True,False,12366.0,4.5,14.0,936.7974019485385,,,Rio Vista
Active,3600,Rio Vista,3750000.0,,6,4,,4487.0,Single Family,2026.0,2.0,True,False,6250.0,4.0,0.0,835.7477156229106,,,Rio Vista
Active,3480,South New River Isles,3749990.0,,6,5,0.0,4311.0,Single Family,2026.0,2.0,True,True,7950.0,5.0,0.0,869.8654604500116,,,South New River Isles
Active,3280,Lumiere,3740000.0,,3,3,1.0,2941.0,Condo,2026.0,2.0,False,True,,3.5,0.0,1271.6763005780347,,,AREA_3280
Active,3280,Nurmi Isles,3726640.0,,4,4,1.0,2960.0,Condo,2026.0,2.0,False,True,0.0,4.5,0.0,1259.0,,,Nurmi Isles
Active,3260,Sage Intracoastal,3715185.0,,4,4,1.0,3191.0,Condo,2025.0,2.0,False,True,0.0,4.5,1.0,1164.2698213726105,,,AREA_3260
Active,3280,Nurmi Isles,3700201.0,,4,4,1.0,2939.0,Condo,2026.0,2.0,False,True,0.0,4.5,0.0,1259.0,,,Nurmi Isles
Active,3160,Auberge Beach Residences,3700000.0,,3,3,1.0,2661.0,Condo,2018.0,2.0,False,True,,3.5,8.0,1390.4547162720783,,,Auberge Beach Residences
Active,3160,Selene,3699000.0,,3,4,1.0,2901.0,Condo,2025.0,,False,True,0.0,4.5,1.0,1275.0775594622544,,,AREA_3160
Active,3170,Coconut Grove Residences,3600000.0,,3,3,1.0,2654.0,Condo,2007.0,2.0,False,True,,3.5,19.0,1356.443104747551,,,AREA_3170
Active,3280,Victoria Isles,3600000.0,,4,4,1.0,3395.0,Townhouse,2025.0,1.0,True,True,3125.0,4.5,1.0,1060.3829160530192,,,AREA_3280
Active,3280,Victoria Isles,3600000.0,,4,4,1.0,3395.0,Townhouse,2025.0,1.0,True,True,3125.0,4.5,1.0,1060.3829160530192,,,AREA_3280
Active,3280,Venice,3595000.0,,4,2,1.0,3342.0,Single Family,1984.0,2.0,True,True,9487.0,2.5,42.0,1075.703171753441,,,Venice
Active,3600,Lauderdale Harbours,3560000.0,,3,4,,3555.0,Condo,2027.0,2.0,False,True,,4.0,,1001.4064697609001,,,AREA_3600
Active,3280,Lumiere,3510000.0,,3,3,1.0,2941.0,Condo,2026.0,2.0,False,True,0.0,3.5,0.0,1193.4716082964978,,,AREA_3280
Active,3160,Four Seasons,3500000.0,,2,2,1.0,1948.0,Condo,2023.0,2.0,False,True,,2.5,3.0,1796.7145790554414,,,Four Seasons
Active,3160,Four Seasons,3500000.0,,2,3,0.0,2069.0,Condo,2022.0,1.0,False,True,,3.0,4.0,1691.6384726921217,,,Four Seasons
Active,3170,Point Americas,3500000.0,,4,4,,3644.0,Condo,1971.0,2.0,False,True,,4.0,55.0,960.482985729967,,,Point Americas
Active,3260,Sunrise Intracoastal,3500000.0,,4,3,0.0,3920.0,Single Family,1990.0,3.0,True,False,12500.0,3.0,36.0,892.8571428571429,,,AREA_3260
Active,3260,Lauder Gate Isles,3499000.0,,4,3,0.0,3150.0,Single Family,1961.0,0.0,True,True,11892.0,3.0,65.0,1110.7936507936508,,,AREA_3260
Active,3260,Coral Ridge Galt,3495000.0,,6,4,0.0,3583.0,Single Family,1956.0,,True,True,10000.0,4.0,70.0,975.4395757744907,,,Coral Ridge Galt
Active,3280,Idlewyld,3495000.0,,3,3,0.0,2453.0,Single Family,1985.0,2.0,False,True,5604.0,3.0,41.0,1424.7859763554832,,,Idlewyld
Active,3280,Aquamar Las Olas,3495000.0,,4,3,1.0,3308.0,Condo,2017.0,2.0,False,True,0.0,3.5,9.0,1056.5296251511488,,,AREA_3280
Active,,Andare By Pininfarina Andare,3465100.0,,4,4,0.0,2502.0,Condo,2026.0,2.0,False,False,0.0,4.0,0.0,1384.9320543565148,,,
Active,3270,Victoria Park,3450000.0,,4,4,1.0,4361.0,Single Family,2026.0,2.0,True,False,6500.0,4.5,0.0,791.1029580371475,,,Victoria Park
Active,3270,Victoria Park,3449000.0,,4,4,1.0,3888.0,Single Family,2026.0,2.0,True,False,6088.0,4.5,0.0,887.0884773662551,,,Victoria Park
Active,3600,Rio Vista,3449000.0,,5,5,1.0,3921.0,Single Family,2018.0,2.0,True,False,6250.0,5.5,8.0,879.6225452690641,,,Rio Vista
Active,3280,Lumiere,3430000.0,,3,3,1.0,2811.0,Condo,2026.0,2.0,False,True,,3.5,0.0,1220.2063322660974,,,AREA_3280
Active,3113,Rio Vista,3400000.0,,5,5,1.0,4150.0,Single Family,2026.0,2.0,True,False,6250.0,5.5,0.0,819.277108433735,,,Rio Vista
Active,3170,Four Seasons,3400000.0,,2,2,1.0,1794.0,Condo,2022.0,2.0,False,False,0.0,2.5,4.0,1895.20624303233,,,Four Seasons
Active,3170,St Regis Residences,3400000.0,,2,2,1.0,1561.0,Condo,2028.0,2.0,False,False,0.0,2.5,,2178.0909673286355,,,AREA_3170
Active,3260,Coral Ridge,3400000.0,,5,5,0.0,4284.0,Single Family,1980.0,2.0,True,False,10001.0,5.0,46.0,793.6507936507936,,,Coral Ridge
Active,3270,Victoria Park,3400000.0,,4,4,1.0,4694.0,Single Family,2026.0,2.0,True,False,6803.0,4.5,0.0,724.3289305496378,,,Victoria Park
Active,3170,Habor Villa,3399000.0,,3,3,0.0,1645.0,Condo,2024.0,2.0,False,True,0.0,3.0,2.0,2066.261398176292,,,AREA_3170
Active,3260,Coral Ridge Galt,3397000.0,,3,3,1.0,2722.0,Single Family,1955.0,2.0,True,True,10000.0,3.5,71.0,1247.9794268919911,,,Coral Ridge Galt
Active,3270,Victoria Park,3395000.0,,5,5,1.0,4104.0,Single Family,2025.0,2.0,True,False,7562.0,5.5,1.0,827.2417153996101,,,Victoria Park
Active,3160,Selene Oceanfront,3350000.0,,2,3,1.0,2315.0,Condo,2025.0,2.0,False,True,0.0,3.5,1.0,1447.084233261339,,,AREA_3160
Active,3280,Lumiere,3350000.0,,3,3,1.0,2925.0,Condo,2026.0,2.0,False,True,,3.5,0.0,1145.2991452991453,,,AREA_3280
Active,3470,South New River Isles,3350000.0,,4,4,0.0,3795.0,Single Family,2024.0,2.0,True,True,6890.0,4.0,2.0,882.7404479578393,,,South New River Isles
Active,3800,Las Olas,3299000.0,,4,4,1.0,3626.0,Condo,2020.0,2.0,False,False,,4.5,6.0,909.8179812465527,,,Las Olas
Active,3270,Halls,3295000.0,,4,4,1.0,3407.0,Single Family,2025.0,2.0,True,False,7000.0,4.5,1.0,967.1265042559437,,,Halls
Active,3280,Las Olas Isles,3295000.0,,3,2,0.0,2450.0,Single Family,1961.0,,True,True,6250.0,2.0,65.0,1344.8979591836735,,,Las Olas Isles
Active,3600,Lauderdale Harbors,3295000.0,,4,4,0.0,4061.0,Single Family,2011.0,2.0,True,False,7000.0,4.0,15.0,811.3765082491997,,,Lauderdale Harbors
Active,3160,Adagio Fort Lauderdale Bea,3250000.0,,3,3,1.0,2759.0,Condo,2020.0,2.0,False,True,0.0,3.5,6.0,1177.9630300833635,,,AREA_3160
Active,3170,Harbour Heights,3250000.0,,5,5,0.0,4565.0,Single Family,2007.0,2.0,True,False,7500.0,5.0,19.0,711.9386637458927,,,Harbour Heights
Active,3270,Victoria Park,3225000.0,,5,5,0.0,1155.0,Single Family,2026.0,2.0,True,False,5826.0,5.0,0.0,2792.2077922077924,,,Victoria Park
Active,3280,Lumiere,3220000.0,,3,3,1.0,2811.0,Condo,2026.0,2.0,False,True,,3.5,0.0,1145.4998221273568,,,AREA_3280
Active,3280,Nurmi Isles,3200000.0,,3,3,1.0,4070.0,Townhouse,2009.0,2.0,True,True,3600.0,3.5,17.0,786.2407862407863,,,Nurmi Isles
Active,3600,Sixth&Rio,3200000.0,,4,3,,2296.0,Condo,2026.0,2.0,False,True,,3.0,0.0,1393.7282229965156,,,AREA_3600
Active,3270,Victoria Highlands Pla,3199000.0,,4,4,1.0,4051.0,Single Family,2023.0,2.0,True,False,7311.0,4.5,3.0,789.6815601086151,,,AREA_3270
Active,3260,Villas Sunrise Bay Cond,3195000.0,,4,4,1.0,4020.0,Condo,1994.0,3.0,False,True,0.0,4.5,32.0,794.776119402985,,,AREA_3260
Active,3270,Victoria Park,3195000.0,,4,4,0.0,3193.0,Single Family,2021.0,2.0,True,False,6413.0,4.0,5.0,1000.6263701847791,,,Victoria Park
Active,3160,Paramount Ft Lauderdale Co,3150000.0,,3,3,1.0,2420.0,Condo,2017.0,2.0,False,False,0.0,3.5,9.0,1301.6528925619834,,,AREA_3160
Active,3270,Holmberg Mc Kees,3100000.0,,5,5,0.0,3880.0,Single Family,2020.0,2.0,True,False,6750.0,5.0,6.0,798.9690721649484,,,Holmberg Mc Kees
Active,3280,Venice,3100000.0,,3,2,2.0,2440.0,Single Family,1975.0,2.0,False,True,8855.0,3.0,51.0,1270.4918032786886,,,Venice
Active,3160,Selene Oceanfront Residen,3099000.0,,2,3,1.0,2395.0,Condo,2025.0,2.0,False,True,0.0,3.5,1.0,1293.9457202505218,,,Selene Oceanfront Residen
Active,3170,St Regis Residences,3088900.0,,1,1,1.0,1343.0,Condo,2028.0,1.0,False,True,0.0,1.5,,2300.0,,,AREA_3170
Active,3160,Bungalow East,3029000.0,,4,4,,2829.0,Condo,2027.0,2.0,False,False,,4.0,,1070.6963591375045,,,AREA_3160
Active,3160,Ritz Carlton Ftl,3000000.0,,2,2,1.0,1860.0,Condo,2029.0,1.0,False,True,,2.5,,1612.9032258064517,,,AREA_3160
Active,3160,Dolphin Isles,3000000.0,,4,4,0.0,3418.0,Single Family,2026.0,2.0,True,False,4674.0,4.0,0.0,877.7062609713282,,,AREA_3160
Active,3160,Las Olas,2999900.0,,3,3,0.0,2950.0,Condo,2007.0,2.0,False,True,,3.0,19.0,1016.9152542372881,,,Las Olas
Active,3280,Lumiere,2999900.0,,3,3,1.0,2794.0,Condo,2026.0,2.0,False,True,,3.5,0.0,1073.6936292054402,,,AREA_3280
Active,3480,South New River Isles,2999900.0,,5,5,0.0,3000.0,Single Family,2026.0,2.0,True,True,6360.0,5.0,0.0,999.9666666666667,,,South New River Isles
Active,3170,Selene Oceanfront,2999000.0,,3,3,1.0,2395.0,Condo,2025.0,2.0,False,True,0.0,3.5,1.0,1252.1920668058456,,,AREA_3170
Active,3280,Colee Hammock,2999000.0,,4,5,1.0,3937.0,Single Family,2002.0,2.0,True,False,5500.0,5.5,24.0,761.747523495047,,,Colee Hammock
Active,3280,Isles Venice Marina Bay,2999000.0,,3,3,1.0,2918.0,Condo,2023.0,2.0,False,True,,3.5,3.0,1027.7587388622344,,,AREA_3280
Active,3160,Palms Tower One,2995000.0,,4,4,1.0,4795.0,Condo,1999.0,2.0,False,True,0.0,4.5,27.0,624.6089676746611,,,AREA_3160
Active,3280,Marina Bay,2995000.0,,3,3,1.0,2918.0,Condo,2023.0,2.0,False,True,0.0,3.5,3.0,1026.3879369431118,,,AREA_3280
Active,3280,Venice,2990000.0,,5,4,0.0,3673.0,Single Family,1957.0,2.0,True,True,9488.0,4.0,69.0,814.04846174789,,,Venice
Active,3260,Coral Ridge,2975000.0,,4,4,0.0,2840.0,Single Family,2021.0,2.0,True,False,11897.0,4.0,5.0,1047.5352112676057,,,Coral Ridge
Active,3260,Sunrise,2975000.0,,3,3,1.0,2792.0,Condo,2027.0,2.0,False,True,0.0,3.5,,1065.5444126074499,,,AREA_3260
Active,3170,Harbourage Place,2950000.0,,3,3,1.0,3488.0,Condo,1998.0,3.0,False,True,,3.5,28.0,845.756880733945,,,AREA_3170
Active,3280,Las Olas,2950000.0,,3,3,0.0,3150.0,Condo,2005.0,3.0,False,False,,3.0,21.0,936.5079365079365,,,Las Olas
Active,3370,Middle River Manor,2950000.0,,4,3,1.0,2371.0,Single Family,2026.0,2.0,True,True,7000.0,3.5,0.0,1244.2007591733445,,,Middle River Manor
Active,3470,River Highlands Amen,2950000.0,,7,6,2.0,4550.0,Single Family,1995.0,7.0,True,True,8602.0,7.0,31.0,648.3516483516484,,,AREA_3470
Active,3480,South New River Isles,2950000.0,,3,3,1.0,2489.0,Single Family,2018.0,2.0,True,True,14308.0,3.5,8.0,1185.21494576135,,,South New River Isles
Active,3260,Adagio On Bay,2940000.0,,3,3,1.0,2870.0,Condo,2015.0,2.0,False,True,0.0,3.5,11.0,1024.3902439024391,,,AREA_3260
Active,3270,Progresso,2899000.0,,5,4,,3500.0,Single Family,2025.0,1.0,True,False,13500.0,4.0,1.0,828.2857142857143,,,Progresso
Active,3280,Colee Hammock,2899000.0,,4,5,,3592.0,Single Family,2003.0,2.0,False,False,5500.0,5.0,23.0,807.0712694877506,,,Colee Hammock
Active,3470,Riverside Amen,2895000.0,,4,5,0.0,4751.0,Single Family,2010.0,2.0,True,True,12225.0,5.0,16.0,609.3454009682172,,,AREA_3470
Active,3800,Las Olas,2880000.0,,3,3,1.0,2658.0,Condo,2020.0,2.0,False,False,,3.5,6.0,1083.5214446952596,,,Las Olas
Active,3160,La Rive,2850000.0,,3,3,1.0,3417.0,Condo,2004.0,2.0,False,True,0.0,3.5,22.0,834.0649692712906,,,AREA_3160
Active,3280,Colee Hammock,2799999.0,,4,3,1.0,3024.0,Single Family,2017.0,2.0,True,False,5500.0,3.5,9.0,925.9255952380952,,,Colee Hammock
Active,3160,Selene Oceanfront,2799000.0,,3,3,1.0,2395.0,Condo,2025.0,2.0,False,True,0.0,3.5,1.0,1168.6847599164928,,,AREA_3160
Active,3160,Las Olas,2795000.0,,5,4,0.0,1772.0,Single Family,1939.0,,False,False,6236.0,4.0,87.0,1577.313769751693,,,Las Olas
Active,3170,Point Americas,2795000.0,,6,5,1.0,4902.0,Condo,1971.0,3.0,False,True,,5.5,55.0,570.1754385964912,,,Point Americas
Active,3270,Victoria Park,2795000.0,,4,4,1.0,3521.0,Single Family,2023.0,2.0,True,False,6500.0,4.5,3.0,793.8085771087759,,,Victoria Park
Active,3280,Barcelona Isles,2795000.0,,4,3,0.0,2372.0,Single Family,1973.0,2.0,True,False,10400.0,3.0,53.0,1178.3305227655987,,,AREA_3280
Active,3160,Fort Lauderdale Beac Auberge Beach Residences,2790000.0,,3,3,1.0,2071.0,Condo,2018.0,2.0,False,True,,3.5,8.0,1347.1752776436504,,,AREA_3160
Active,3160,Selene,2775000.0,,2,3,1.0,2395.0,Condo,2025.0,2.0,False,True,,3.5,1.0,1158.6638830897703,,,AREA_3160
Active,3270,Las Olas,2774999.0,,5,4,1.0,4036.0,Single Family,2019.0,2.0,True,False,6648.0,4.5,7.0,687.5616947472745,,,Las Olas
Active,3160,Las Olas,2750000.0,,4,4,0.0,2856.0,Single Family,2004.0,2.0,True,False,6236.0,4.0,22.0,962.8851540616247,,,Las Olas
Active,3160,Four Seasons Four Seasons Residences,2750000.0,,2,2,1.0,1721.0,Condo,2022.0,1.0,False,False,,2.5,4.0,1597.9081929110982,,,AREA_3160
Active,3280,View Pointe,2730000.0,,3,3,,1760.0,Condo,2027.0,1.0,False,True,,3.0,,1551.1363636363637,,,AREA_3280
Active,3160,Four Seasons,2700000.0,,2,2,0.0,1308.0,Condo,2022.0,1.0,False,True,0.0,2.0,4.0,2064.2201834862385,,,Four Seasons
Active,3160,Las Olas,2699000.0,,3,3,2.0,2909.0,Single Family,1959.0,1.0,True,False,6212.0,4.0,67.0,927.8102440701272,,,Las Olas
Active,3260,Aquablu,2699000.0,,3,3,1.0,3258.0,Condo,2018.0,2.0,False,True,,3.5,8.0,828.4223449969306,,,AREA_3260
Active,3160,Lauderdale Beach,2695000.0,,4,4,1.0,3400.0,Single Family,1961.0,,True,False,6000.0,4.5,65.0,792.6470588235294,,,Lauderdale Beach
Active,3270,Graceland Park,2695000.0,,4,4,1.0,3741.0,Single Family,2025.0,2.0,True,False,6418.0,4.5,1.0,720.3956161454157,,,AREA_3270
Active,3280,Aquamar Las Olas,2695000.0,,3,3,0.0,2531.0,Condo,2017.0,2.0,False,True,0.0,3.0,9.0,1064.796523113394,,,AREA_3280
Active,3260,Coral Ridge Galt,2690000.0,,5,4,1.0,2309.0,Single Family,1956.0,0.0,True,True,13309.0,4.5,70.0,1165.0064963187526,,,Coral Ridge Galt
Active,3270,Halls,2690000.0,,5,3,1.0,3722.0,Single Family,2006.0,2.0,True,False,6500.0,3.5,20.0,722.729715206878,,,Halls
Active,3280,Middle River Estates,2690000.0,,5,4,0.0,3611.0,Single Family,1957.0,0.0,True,True,11343.0,4.0,69.0,744.9459983384104,,,Middle River Estates
Active,3280,Aquamar Las Olas,2679999.0,,3,3,1.0,2531.0,Condo,2017.0,2.0,True,True,0.0,3.5,9.0,1058.869616752272,,,AREA_3280
Active,3170,Harbor Beach,2679000.0,,7,5,0.0,4203.0,Single Family,1962.0,,True,False,7999.0,5.0,64.0,637.4018558172734,,,Harbor Beach
Active,3160,Las Olas,2650000.0,,3,2,0.0,1896.0,Single Family,1954.0,,True,False,6236.0,2.0,72.0,1397.6793248945148,,,Las Olas
Active,3160,Castillo Grand Residences Ritz Carlton Fort Lauder,2650000.0,,2,2,1.0,1971.0,Condo,2009.0,2.0,False,False,,2.5,17.0,1344.4951801116185,,,AREA_3160
Active,3380,Progresso,2625000.0,,4,4,,3438.0,Single Family,2026.0,2.0,True,False,13497.0,4.0,0.0,763.5253054101222,,,Progresso
Active,3160,Four Seasons,2600000.0,,1,2,0.0,1458.0,Condo,2023.0,2.0,False,True,,2.0,3.0,1783.264746227709,,,Four Seasons
Active,3470,Tarpon River,2600000.0,,4,4,0.0,3430.0,Single Family,2026.0,2.0,True,False,6250.0,4.0,0.0,758.0174927113702,,,Tarpon River
Active,3470,Tarpon River,2600000.0,,4,4,0.0,3430.0,Single Family,2026.0,2.0,True,False,6250.0,4.0,0.0,758.0174927113702,,,Tarpon River
Active,3160,Las Olas,2599999.0,,3,3,0.0,2380.0,Condo,2007.0,2.0,False,True,0.0,3.0,19.0,1092.4365546218487,,,Las Olas
Active,3380,Poinsettia Heights,2599000.0,,3,3,1.0,2897.0,Single Family,2026.0,4.0,True,False,6607.0,3.5,0.0,897.134967207456,,,Poinsettia Heights
Active,3260,Aquablu,2595000.0,,3,3,1.0,3200.0,Condo,2018.0,2.0,False,True,0.0,3.5,8.0,810.9375,,,AREA_3260
Active,3260,Coral Ridge,2590000.0,,4,3,0.0,2166.0,Single Family,1951.0,2.0,True,False,10001.0,3.0,75.0,1195.752539242844,,,Coral Ridge
Active,3470,South New River Isles,2550000.0,,3,3,0.0,1847.0,Single Family,1960.0,2.0,True,True,15013.0,3.0,66.0,1380.6172171088251,,,South New River Isles
Active,3260,Riva Residences,2500000.0,,3,3,,2407.0,Condo,2018.0,2.0,False,True,,3.0,8.0,1038.637307852098,,,AREA_3260
Active,3480,Croissant Park,2500000.0,,2,1,0.0,1384.0,Single Family,1952.0,0.0,False,False,12870.0,1.0,74.0,1806.35838150289,,,Croissant Park
Active,3390,Progresso,2499999.0,,7,7,0.0,2844.0,Single Family,1954.0,0.0,True,False,13510.0,7.0,72.0,879.0432489451476,,,Progresso
Active,3280,Seaside Villas,2499000.0,,3,4,1.0,3928.0,Townhouse,2009.0,2.0,False,True,,4.5,17.0,636.2016293279022,,,AREA_3280
Active,3470,Pinewood Place,2499000.0,,4,4,1.0,3347.0,Single Family,2026.0,2.0,True,False,6500.0,4.5,0.0,746.6387809979086,,,AREA_3470
Active,3600,Rio Vista,2495000.0,,3,3,0.0,2111.0,Single Family,1983.0,2.0,False,True,,3.0,43.0,1181.9043107531975,,,Rio Vista
Active,3270,Macarthur Park,2490000.0,,4,3,1.0,2780.0,Single Family,2026.0,1.0,True,False,6584.0,3.5,0.0,895.68345323741,,,AREA_3270
Active,3280,Laguna Del Sol,2490000.0,,4,4,1.0,3678.0,Townhouse,2004.0,2.0,True,True,,4.5,22.0,676.9983686786297,,,AREA_3280
Active,3700,Ombelle Fort Lauderdale,2453717.0,,4,4,1.0,2081.0,Condo,2028.0,1.0,False,False,0.0,4.5,,1179.1047573282076,,,AREA_3700
Active,3370,Placido Place,2440000.0,,3,3,1.0,3037.0,Single Family,2026.0,2.0,True,False,10072.0,3.5,0.0,803.4244320052684,,,AREA_3370
Active,3170,Harbour Heights,2425000.0,,3,3,0.0,1805.0,Single Family,1954.0,2.0,True,False,9185.0,3.0,72.0,1343.4903047091414,,,Harbour Heights
Active,3380,Poinsettia Heights,2425000.0,,4,4,0.0,2715.0,Single Family,2027.0,2.0,True,False,7233.0,4.0,,893.1860036832412,,,Poinsettia Heights
Active,3160,Las Olas,2400000.0,,3,3,0.0,2208.0,Single Family,1960.0,1.0,True,False,9164.0,3.0,66.0,1086.9565217391305,,,Las Olas
Active,3170,Harbour Heights,2400000.0,,3,2,1.0,2705.0,Single Family,1955.0,2.0,False,False,10491.0,2.5,71.0,887.2458410351202,,,Harbour Heights
Active,3370,Letarte,2399000.0,,3,3,1.0,4023.0,Single Family,2006.0,2.0,True,False,10569.0,3.5,20.0,596.3211533681332,,,AREA_3370
Active,,Cole Hammock,2395000.0,,3,3,1.0,2954.0,Townhouse,2005.0,2.0,True,False,3859.0,3.5,21.0,810.7650643195667,,,
Active,3160,Selene Oceanfront Residen,2395000.0,,2,2,1.0,1707.0,Condo,2025.0,1.0,False,True,0.0,2.5,1.0,1403.046280023433,,,Selene Oceanfront Residen
Active,3260,Coral Ridge,2395000.0,,5,4,0.0,2613.0,Single Family,1950.0,,True,False,21651.0,4.0,76.0,916.5709911978569,,,Coral Ridge
Active,3260,Riva Condominium,2395000.0,,3,3,1.0,2251.0,Condo,2018.0,2.0,False,True,,3.5,8.0,1063.9715681919147,,,AREA_3260
Active,3160,Paramount,2375000.0,,3,3,1.0,2419.0,Condo,2017.0,2.0,False,True,0.0,3.5,9.0,981.8106655642828,,,Paramount
Active,3380,Poinsettia Heights,2375000.0,,4,4,0.0,2804.0,Single Family,2027.0,2.0,True,False,8107.0,4.0,,847.0042796005706,,,Poinsettia Heights
Active,3600,Rio Vista,2375000.0,,4,4,0.0,2320.0,Single Family,1952.0,,True,False,7813.0,4.0,74.0,1023.7068965517242,,,Rio Vista
Active,3160,Castillo Grand Residences,2350000.0,,2,2,1.0,2003.0,Condo,2007.0,2.0,False,False,0.0,2.5,19.0,1173.2401397903145,,,AREA_3160
Active,3380,Poinsettia Heights,2350000.0,,4,3,1.0,2542.0,Single Family,2026.0,2.0,True,False,8104.0,3.5,0.0,924.468922108576,,,Poinsettia Heights
Active,3380,Progresso,2345000.0,,4,4,1.0,2568.0,Single Family,2026.0,2.0,True,False,7704.0,4.5,0.0,913.1619937694704,,,Progresso
Active,,Andare By Pininfarina,2304500.0,,3,3,1.0,2144.0,Condo,2027.0,2.0,False,False,0.0,3.5,,1074.8600746268658,,,
Active,3160,Selene,2300000.0,,2,2,1.0,1416.0,Condo,2025.0,1.0,False,True,,2.5,1.0,1624.2937853107344,,,AREA_3160
Active,3280,View Pointe,2300000.0,,2,2,1.0,1376.0,Condo,2027.0,1.0,False,True,,2.5,,1671.5116279069769,,,AREA_3280
Active,3600,Sixth&Rio,2300000.0,,3,2,1.0,1759.0,Condo,2026.0,2.0,False,True,,2.5,0.0,1307.5611142694713,,,AREA_3600
Active,3280,Reflections Las Olas,2299999.0,,3,3,1.0,2420.0,Townhouse,2000.0,2.0,False,True,,3.5,26.0,950.4128099173554,,,AREA_3280
